x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-1.81250E-09,+261.45599340084E-03,+288.49370405073E-03,+328.61095224502E-03,+230.95415788698E-03
-1.78125E-09,+211.24678966584E-03,+236.19245016011E-03,+278.40174851003E-03,+182.83700430761E-03
-1.75000E-09,+161.03758593085E-03,+181.79914611386E-03,+228.19254477503E-03,+134.71985072824E-03
-1.71875E-09,+108.73633204023E-03,+127.40584206762E-03,+173.79924072879E-03,+84.51064699324E-03
-1.68750E-09,+58.52712830523E-03,+73.01253802137E-03,+121.49798683816E-03,+34.30144325825E-03
-1.65625E-09,+6.22587441461E-03,+18.61923397513E-03,+65.01263263630E-03,-17.99981063237E-03
-1.62500E-09,-46.07537947600E-03,-37.86612022674E-03,+10.61932859005E-03,-70.30106452299E-03
-1.59375E-09,-96.28458321100E-03,-92.25942427298E-03,-45.86602561181E-03,-122.60231841361E-03
-1.56250E-09,-146.49378694599E-03,-146.65272831922E-03,-100.25932965806E-03,-174.90357230423E-03
-1.53125E-09,-194.61094052536E-03,-201.04603236547E-03,-154.65263370430E-03,-227.20482619485E-03
-1.50000E-09,-242.72809410473E-03,-253.34728625608E-03,-209.04593775054E-03,-277.41402992984E-03
-1.46875E-09,-290.84524768409E-03,-305.64854014670E-03,-261.34719164116E-03,-325.53118350920E-03
-1.43750E-09,-336.87035110784E-03,-353.76569372607E-03,-309.46434522053E-03,-371.55628693295E-03
-1.40625E-09,-382.89545453158E-03,-399.79079714981E-03,-357.58149879989E-03,-415.48934020106E-03
-1.37500E-09,-426.82850779970E-03,-441.63180026230E-03,-401.51455206801E-03,-457.33034331356E-03
-1.34375E-09,-468.66951091219E-03,-483.47280337480E-03,-443.35555518050E-03,-497.07929627042E-03
-1.31250E-09,-508.41846386906E-03,-523.22175633166E-03,-481.01245798174E-03,-532.64414891604E-03
-1.28125E-09,-541.89126635905E-03,-556.69455882165E-03,-514.48526047173E-03,-564.02490125041E-03
-1.25000E-09,-571.17996853779E-03,-585.98326100039E-03,-539.58986233922E-03,-591.22155327352E-03
-1.21875E-09,-594.19252024965E-03,-608.99581271226E-03,-562.60241405109E-03,-612.14205482977E-03
-1.18750E-09,-608.83687133902E-03,-625.73221395725E-03,-577.24676514046E-03,-628.87845607476E-03
-1.15625E-09,-621.38917227276E-03,-636.19246473537E-03,-587.70701591857E-03,-639.33870685288E-03
-1.12500E-09,-627.66532273964E-03,-644.56066535786E-03,-593.98316638545E-03,-647.70690747537E-03
-1.09375E-09,-631.84942305088E-03,-648.74476566911E-03,-600.25931685232E-03,-651.89100778662E-03
-1.06250E-09,-633.94147320651E-03,-652.92886598036E-03,-602.35136700795E-03,-656.07510809787E-03
-1.03125E-09,-638.12557351776E-03,-655.02091613599E-03,-606.53546731919E-03,-660.25920840912E-03
-1.00000E-09,-640.21762367338E-03,-659.20501644723E-03,-608.62751747482E-03,-664.44330872037E-03
-968.75E-12,-644.40172398463E-03,-661.29706660286E-03,-610.71956763044E-03,-666.53535887600E-03
-937.50E-12,-646.49377414026E-03,-663.38911675848E-03,-612.81161778607E-03,-670.71945918724E-03
-906.25E-12,-648.58582429588E-03,-665.48116691411E-03,-614.90366794169E-03,-672.81150934287E-03
-875.00E-12,-650.67787445151E-03,-667.57321706973E-03,-616.99571809732E-03,-674.90355949849E-03
-843.75E-12,-654.86197476276E-03,-669.66526722536E-03,-619.08776825294E-03,-676.99560965412E-03
-812.50E-12,-656.95402491838E-03,-671.75731738098E-03,-623.27186856419E-03,-681.17970996537E-03
-781.25E-12,-661.13812522963E-03,-675.94141769223E-03,-625.36391871982E-03,-685.36381027662E-03
-750.00E-12,-665.32222554088E-03,-680.12551800348E-03,-629.54801903107E-03,-687.45586043224E-03
-718.75E-12,-669.50632585213E-03,-684.30961831473E-03,-633.73211934232E-03,-691.63996074349E-03
-687.50E-12,-673.69042616338E-03,-688.49371862598E-03,-635.82416949794E-03,-695.82406105474E-03
-656.25E-12,-677.87452647463E-03,-692.67781893723E-03,-640.00826980919E-03,-697.91611121036E-03
-625.00E-12,-682.05862678588E-03,-696.86191924848E-03,-644.19237012044E-03,-700.00816136599E-03
-593.75E-12,-686.24272709713E-03,-698.95396940411E-03,-646.28442027606E-03,-704.19226167724E-03
-562.50E-12,-688.33477725275E-03,-703.13806971535E-03,-648.37647043169E-03,-706.28431183286E-03
-531.25E-12,-690.42682740838E-03,-705.23011987098E-03,-650.46852058731E-03,-708.37636198849E-03
-500.00E-12,-692.51887756400E-03,-705.23011987098E-03,-650.46852058731E-03,-710.46841214411E-03
-468.75E-12,-690.42682740837E-03,-705.23011987097E-03,-650.46852058731E-03,-710.46841214411E-03
-437.50E-12,-686.24272709711E-03,-703.13806971534E-03,-648.37647043167E-03,-706.28431183285E-03
-406.25E-12,-673.69042616335E-03,-692.67781893720E-03,-635.82416949791E-03,-693.73201089909E-03
-375.00E-12,-650.67787445147E-03,-669.66526722531E-03,-612.81161778602E-03,-670.71945918720E-03
-343.75E-12,-617.20507196145E-03,-632.00836442406E-03,-573.06266482914E-03,-635.15460654157E-03
-312.50E-12,-566.99586822645E-03,-581.79916068905E-03,-520.76141093851E-03,-587.03745296219E-03
-281.25E-12,-508.41846386895E-03,-516.94560586468E-03,-457.99990626976E-03,-528.46004860469E-03
-250.00E-12,-441.47285888895E-03,-450.00000088468E-03,-391.05430128977E-03,-465.69854393594E-03
-218.75E-12,-372.43520375334E-03,-380.96234574907E-03,-322.01664615416E-03,-400.84498911158E-03
-187.50E-12,-309.67369908461E-03,-316.10879092471E-03,-259.25514148542E-03,-340.17553459847E-03
-156.25E-12,-253.18834488275E-03,-255.43933641159E-03,-200.67773712793E-03,-281.59813024098E-03
-125.00E-12,-202.97914114775E-03,-198.95398220973E-03,-142.10033277044E-03,-227.20482619474E-03
-93.75E-12,-152.76993741276E-03,-144.56067816348E-03,-87.70702872419E-03,-174.90357230412E-03
-62.50E-12,-102.56073367776E-03,-88.07532396161E-03,-31.22167452232E-03,-122.60231841350E-03
-31.25E-12,-50.25947978714E-03,-31.58996975974E-03,+27.35572983517E-03,-68.20901436726E-03
+0.0E+00,+4.13382425910E-03,+26.98743459775E-03,+83.84108403704E-03,-15.90776047663E-03
+31.25E-12,+58.52712830534E-03,+83.47278879961E-03,+140.32643823890E-03,+38.48554356960E-03
+62.50E-12,+110.82838219596E-03,+135.77404269023E-03,+190.53564197389E-03,+86.60269714897E-03
+93.75E-12,+158.94553577532E-03,+185.98324642522E-03,+240.74484570888E-03,+134.71985072834E-03
+125.00E-12,+204.97063919907E-03,+234.10040000459E-03,+288.86199928825E-03,+180.74495415208E-03
+156.25E-12,+248.90369246719E-03,+282.21755358396E-03,+336.97915286762E-03,+226.77005757583E-03
+187.50E-12,+292.83674573531E-03,+328.24265700770E-03,+383.00425629136E-03,+272.79516099957E-03
+218.75E-12,+336.76979900342E-03,+376.35981058707E-03,+426.93730955948E-03,+316.72821426769E-03
+250.00E-12,+378.61080211592E-03,+422.38491401081E-03,+470.87036282760E-03,+360.66126753580E-03
+281.25E-12,+418.35975507278E-03,+466.31796727892E-03,+510.61931578446E-03,+400.41022049267E-03
+312.50E-12,+453.92460771840E-03,+503.97487008016E-03,+546.18416843008E-03,+435.97507313829E-03
+343.75E-12,+485.30536005276E-03,+535.35562241453E-03,+577.56492076445E-03,+469.44787562828E-03
+375.00E-12,+512.50201207588E-03,+562.55227443765E-03,+604.76157278757E-03,+496.64452765140E-03
+406.25E-12,+533.42251363213E-03,+585.56482614951E-03,+629.86617465506E-03,+521.74912951889E-03
+437.50E-12,+554.34301518837E-03,+604.39327755014E-03,+650.78667621131E-03,+544.76168123076E-03
+468.75E-12,+573.17146658899E-03,+625.31377910638E-03,+671.70717776755E-03,+565.68218278701E-03
+500.00E-12,+591.99991798962E-03,+642.05018035138E-03,+688.44357901255E-03,+586.60268434325E-03
+531.25E-12,+608.73631923461E-03,+658.78658159638E-03,+707.27203041317E-03,+605.43113574388E-03
+562.50E-12,+625.47272047961E-03,+675.52298284137E-03,+721.91638150254E-03,+622.16753698887E-03
+593.75E-12,+640.11707156898E-03,+688.07528377512E-03,+736.56073259191E-03,+636.81188807824E-03
+625.00E-12,+654.76142265835E-03,+700.62758470887E-03,+749.11303352566E-03,+651.45623916761E-03
+656.25E-12,+665.22167343647E-03,+711.08783548699E-03,+759.57328430378E-03,+661.91648994574E-03
+687.50E-12,+673.58987405897E-03,+719.45603610948E-03,+767.94148492628E-03,+672.37674072386E-03
+718.75E-12,+681.95807468147E-03,+725.73218657636E-03,+774.21763539315E-03,+678.65289119073E-03
+750.00E-12,+686.14217499272E-03,+729.91628688761E-03,+778.40173570439E-03,+684.92904165760E-03
+781.25E-12,+690.32627530396E-03,+734.10038719885E-03,+780.49378586002E-03,+687.02109181322E-03
+812.50E-12,+690.32627530396E-03,+734.10038719885E-03,+780.49378586002E-03,+687.02109181322E-03
+843.75E-12,+690.32627530396E-03,+732.00833704322E-03,+778.40173570439E-03,+684.92904165760E-03
+875.00E-12,+686.14217499271E-03,+729.91628688759E-03,+774.21763539314E-03,+682.83699150197E-03
+906.25E-12,+681.95807468145E-03,+723.64013642072E-03,+770.03353508188E-03,+676.56084103509E-03
+937.50E-12,+673.58987405895E-03,+715.27193579822E-03,+761.66533445938E-03,+668.19264041259E-03
+968.75E-12,+665.22167343645E-03,+704.81168502009E-03,+751.20508368126E-03,+657.73238963446E-03
+1.00000E-09,+650.57732234707E-03,+692.25938408634E-03,+738.65278274750E-03,+645.18008870071E-03
+1.03125E-09,+633.84092110207E-03,+677.61503299696E-03,+721.91638150250E-03,+628.44368745571E-03
+1.06250E-09,+615.01246970144E-03,+658.78658159634E-03,+703.08793010187E-03,+607.52318589945E-03
+1.09375E-09,+591.99991798957E-03,+635.77402988446E-03,+677.98332823437E-03,+580.32653387633E-03
+1.12500E-09,+564.80326596644E-03,+608.57737786133E-03,+648.69462605562E-03,+551.03783169758E-03
+1.15625E-09,+535.51456378769E-03,+577.19662552696E-03,+615.22182356562E-03,+517.56502920758E-03
+1.18750E-09,+502.04176129769E-03,+541.63177288133E-03,+577.56492076437E-03,+482.00017656195E-03
+1.21875E-09,+464.38485849645E-03,+501.88281992446E-03,+537.81596780750E-03,+442.25122360508E-03
+1.25000E-09,+424.63590553957E-03,+462.13386696758E-03,+495.97496469500E-03,+398.31817033696E-03
+1.28125E-09,+382.79490242707E-03,+416.10876354383E-03,+452.04191142688E-03,+354.38511706883E-03
+1.31250E-09,+336.76979900333E-03,+367.99160996446E-03,+406.01680800313E-03,+306.26796348946E-03
+1.34375E-09,+290.74469557958E-03,+317.78240622947E-03,+357.89965442376E-03,+258.15080991009E-03
+1.37500E-09,+242.62754200020E-03,+265.48115233885E-03,+307.69045068877E-03,+210.03365633073E-03
+1.40625E-09,+190.32628810959E-03,+211.08784829260E-03,+257.48124695377E-03,+161.91650275136E-03
+1.43750E-09,+140.11708437459E-03,+156.69454424636E-03,+205.17999306315E-03,+113.79934917198E-03
+1.46875E-09,+87.81583048398E-03,+102.30124020012E-03,+150.78668901691E-03,+63.59014543699E-03
+1.50000E-09,+37.60662674898E-03,+49.99998630950E-03,+96.39338497066E-03,+13.38094170199E-03
+1.53125E-09,-14.69462714164E-03,-4.39331773675E-03,+42.00008092442E-03,-38.92031218863E-03
+1.56250E-09,-66.99588103226E-03,-58.78662178299E-03,-12.39322312183E-03,-91.22156607924E-03
+1.59375E-09,-117.20508476725E-03,-113.17992582923E-03,-68.87857732369E-03,-143.52281996986E-03
+1.62500E-09,-165.32223834662E-03,-167.57322987548E-03,-123.27188136994E-03,-195.82407386048E-03
+1.65625E-09,-215.53144208161E-03,-221.96653392172E-03,-177.66518541618E-03,-248.12532775110E-03
+1.68750E-09,-261.55654550536E-03,-274.26778781234E-03,-229.96643930679E-03,-298.33453148609E-03
+1.71875E-09,-309.67369908472E-03,-326.56904170295E-03,-280.17564304179E-03,-344.35963490983E-03
+1.75000E-09,-355.69880250847E-03,-372.59414512669E-03,-328.29279662115E-03,-390.38473833357E-03
+1.78125E-09,-401.72390593221E-03,-418.61924855043E-03,-374.31790004489E-03,-434.31779160169E-03
+1.81250E-09,-443.56490904470E-03,-460.46025166293E-03,-418.25095331301E-03,-474.06674455856E-03
+1.84375E-09,-485.40591215719E-03,-502.30125477542E-03,-460.09195642550E-03,-513.81569751542E-03
+1.87500E-09,-523.06281495843E-03,-537.86610742103E-03,-495.65680907111E-03,-547.28850000542E-03
+1.90625E-09,-554.44356729279E-03,-571.33890991102E-03,-524.94551124985E-03,-578.66925233978E-03
+1.93750E-09,-579.54816916029E-03,-596.44351177851E-03,-550.05011311734E-03,-601.68180405164E-03
+1.96875E-09,-600.46867071653E-03,-617.36401333475E-03,-568.87856451796E-03,-620.51025545226E-03
+2.00000E-09,-615.11302180589E-03,-629.91631426850E-03,-581.43086545170E-03,-635.15460654163E-03
+2.03125E-09,-625.57327258401E-03,-640.37656504661E-03,-589.79906607420E-03,-643.52280716413E-03
+2.06250E-09,-629.75737289526E-03,-644.56066535787E-03,-596.07521654107E-03,-649.79895763100E-03
+2.09375E-09,-633.94147320651E-03,-650.83681582474E-03,-600.25931685232E-03,-653.98305794225E-03
+2.12500E-09,-636.03352336213E-03,-655.02091613598E-03,-604.44341716357E-03,-658.16715825350E-03
+2.15625E-09,-638.12557351776E-03,-657.11296629161E-03,-606.53546731919E-03,-662.35125856475E-03
+2.18750E-09,-642.30967382901E-03,-661.29706660286E-03,-608.62751747482E-03,-666.53535887599E-03
+2.21875E-09,-644.40172398463E-03,-663.38911675848E-03,-610.71956763044E-03,-668.62740903162E-03
+2.25000E-09,-646.49377414026E-03,-665.48116691411E-03,-612.81161778607E-03,-672.81150934287E-03
+2.28125E-09,-650.67787445151E-03,-665.48116691411E-03,-614.90366794169E-03,-674.90355949849E-03
+2.31250E-09,-652.76992460713E-03,-667.57321706973E-03,-616.99571809732E-03,-676.99560965412E-03
+2.34375E-09,-656.95402491838E-03,-669.66526722536E-03,-621.17981840857E-03,-679.08765980974E-03
+2.37500E-09,-659.04607507401E-03,-673.84936753661E-03,-623.27186856419E-03,-681.17970996537E-03
+2.40625E-09,-663.23017538526E-03,-678.03346784786E-03,-627.45596887544E-03,-685.36381027662E-03
+2.43750E-09,-667.41427569651E-03,-682.21756815911E-03,-631.64006918669E-03,-687.45586043224E-03
+2.46875E-09,-671.59837600776E-03,-686.40166847036E-03,-633.73211934232E-03,-691.63996074349E-03
+2.50000E-09,-675.78247631901E-03,-690.58576878161E-03,-637.91621965356E-03,-695.82406105474E-03
+2.53125E-09,-682.05862678588E-03,-694.76986909285E-03,-640.00826980919E-03,-700.00816136599E-03
+2.56250E-09,-684.15067694150E-03,-696.86191924848E-03,-644.19237012044E-03,-704.19226167724E-03
+2.59375E-09,-688.33477725275E-03,-701.04601955973E-03,-646.28442027607E-03,-706.28431183286E-03
+2.62500E-09,-690.42682740838E-03,-703.13806971535E-03,-650.46852058731E-03,-708.37636198849E-03
+2.65625E-09,-692.51887756400E-03,-705.23011987098E-03,-652.56057074294E-03,-710.46841214411E-03
+2.68750E-09,-692.51887756400E-03,-707.32217002660E-03,-654.65262089856E-03,-712.56046229973E-03
+2.71875E-09,-690.42682740837E-03,-705.23011987097E-03,-652.56057074293E-03,-710.46841214410E-03
+2.75000E-09,-682.05862678586E-03,-698.95396940409E-03,-644.19237012042E-03,-702.10021152159E-03
+2.78125E-09,-667.41427569647E-03,-684.30961831470E-03,-627.45596887541E-03,-685.36381027659E-03
+2.81250E-09,-638.12557351771E-03,-655.02091613594E-03,-596.07521654102E-03,-658.16715825345E-03
+2.84375E-09,-596.28457040520E-03,-613.17991302343E-03,-552.14216327289E-03,-616.32615514094E-03
+2.87500E-09,-541.89126635895E-03,-556.69455882155E-03,-495.65680907101E-03,-564.02490125032E-03
+2.90625E-09,-479.12976169021E-03,-491.84100399718E-03,-430.80325424664E-03,-503.35544673719E-03
+2.93750E-09,-412.18415671021E-03,-422.80334886156E-03,-363.85764926665E-03,-438.50189191283E-03
+2.96875E-09,-345.23855173023E-03,-353.76569372595E-03,-296.91204428666E-03,-375.74038724409E-03
+3.00000E-09,-286.66114737274E-03,-291.00418905722E-03,-234.15053961793E-03,-317.16298288660E-03
+3.03125E-09,-230.17579317088E-03,-232.42678469973E-03,-175.57313526044E-03,-260.67762868473E-03
+3.06250E-09,-179.96658943588E-03,-175.94143049786E-03,-121.17983121419E-03,-206.28432463849E-03
+3.09375E-09,-129.75738570089E-03,-121.54812645161E-03,-64.69447701232E-03,-153.98307074787E-03
+3.12500E-09,-77.45613181027E-03,-65.06277224974E-03,-8.20912281045E-03,-99.58976670163E-03
+3.15625E-09,-25.15487791965E-03,-6.48536789226E-03,+50.36828154703E-03,-45.19646265539E-03
+3.18750E-09,+27.14637597096E-03,+49.99998630961E-03,+106.85363574890E-03,+9.19684139085E-03
+3.21875E-09,+77.35557970596E-03,+104.39329035585E-03,+161.24693979514E-03,+59.40604512584E-03
+3.25000E-09,+127.56478344095E-03,+156.69454424647E-03,+213.54819368576E-03,+107.52319870521E-03
+3.28125E-09,+175.68193702032E-03,+204.81169782584E-03,+261.66534726513E-03,+153.54830212896E-03
+3.31250E-09,+221.70704044406E-03,+252.92885140521E-03,+309.78250084449E-03,+199.57340555270E-03
+3.34375E-09,+267.73214386780E-03,+301.04600498457E-03,+355.80760426824E-03,+245.59850897645E-03
+3.37500E-09,+311.66519713592E-03,+347.07110840832E-03,+399.74065753636E-03,+291.62361240019E-03
+3.40625E-09,+355.59825040404E-03,+395.18826198769E-03,+445.76576096010E-03,+335.55666566830E-03
+3.43750E-09,+397.43925351653E-03,+441.21336541143E-03,+487.60676407259E-03,+377.39766878080E-03
+3.46875E-09,+433.00410616215E-03,+480.96231836829E-03,+525.26366687383E-03,+417.14662173766E-03
+3.50000E-09,+466.47690865214E-03,+516.52717101390E-03,+558.73646936382E-03,+450.61942422765E-03
+3.53125E-09,+495.76561083088E-03,+545.81587319265E-03,+590.11722169819E-03,+479.90812640640E-03
+3.56250E-09,+520.87021269838E-03,+570.92047506014E-03,+615.22182356568E-03,+507.10477842952E-03
+3.59375E-09,+543.88276441025E-03,+593.93302677201E-03,+638.23437527755E-03,+532.20938029701E-03
+3.62500E-09,+562.71121581087E-03,+612.76147817263E-03,+659.15487683380E-03,+553.12988185326E-03
+3.65625E-09,+581.53966721149E-03,+631.58992957326E-03,+677.98332823442E-03,+574.05038340950E-03
+3.68750E-09,+598.27606845649E-03,+650.41838097388E-03,+696.81177963504E-03,+594.97088496575E-03
+3.71875E-09,+615.01246970148E-03,+667.15478221887E-03,+713.54818088004E-03,+611.70728621075E-03
+3.75000E-09,+631.74887094648E-03,+681.79913330824E-03,+728.19253196941E-03,+628.44368745574E-03
+3.78125E-09,+646.39322203585E-03,+694.35143424199E-03,+740.74483290316E-03,+643.08803854511E-03
+3.81250E-09,+658.94552296960E-03,+704.81168502011E-03,+753.29713383691E-03,+655.64033947886E-03
+3.84375E-09,+669.40577374772E-03,+715.27193579823E-03,+763.75738461503E-03,+666.10059025698E-03
+3.87500E-09,+675.68192421459E-03,+721.54808626511E-03,+770.03353508190E-03,+674.46879087948E-03
+3.90625E-09,+681.95807468147E-03,+727.82423673198E-03,+776.30968554877E-03,+680.74494134635E-03
+3.93750E-09,+686.14217499271E-03,+732.00833704323E-03,+780.49378586002E-03,+684.92904165760E-03
+3.96875E-09,+688.23422514834E-03,+734.10038719885E-03,+780.49378586002E-03,+687.02109181322E-03
+4.00000E-09,+690.32627530396E-03,+734.10038719885E-03,+780.49378586001E-03,+687.02109181322E-03
+4.03125E-09,+690.32627530396E-03,+732.00833704322E-03,+776.30968554876E-03,+684.92904165759E-03
+4.06250E-09,+686.14217499271E-03,+727.82423673197E-03,+772.12558523751E-03,+680.74494134634E-03
+4.09375E-09,+679.86602452583E-03,+721.54808626510E-03,+765.84943477064E-03,+674.46879087946E-03
+4.12500E-09,+671.49782390333E-03,+713.17988564259E-03,+757.48123414814E-03,+664.00854010134E-03
+4.15625E-09,+658.94552296958E-03,+700.62758470884E-03,+747.02098337001E-03,+653.54828932321E-03
+4.18750E-09,+644.30117188020E-03,+688.07528377509E-03,+732.37663228063E-03,+636.81188807821E-03
+4.21875E-09,+627.56477063520E-03,+669.24683237447E-03,+713.54818088001E-03,+617.98343667759E-03
+4.25000E-09,+606.64426907895E-03,+648.32633081822E-03,+692.62767932375E-03,+594.97088496571E-03
+4.28125E-09,+581.53966721145E-03,+623.22172895072E-03,+665.43102730063E-03,+567.77423294259E-03
+4.31250E-09,+554.34301518833E-03,+596.02507692759E-03,+636.14232512188E-03,+538.48553076384E-03
+4.34375E-09,+522.96226285395E-03,+562.55227443759E-03,+600.57747247626E-03,+505.01272827384E-03
+4.37500E-09,+487.39741020833E-03,+526.98742179197E-03,+562.92056967501E-03,+467.35582547259E-03
+4.40625E-09,+449.74050740708E-03,+485.14641867947E-03,+521.07956656252E-03,+425.51482236009E-03
+4.43750E-09,+407.89950429458E-03,+443.30541556697E-03,+479.23856345002E-03,+381.58176909197E-03
+4.46875E-09,+363.96645102646E-03,+397.28031214323E-03,+433.21346002627E-03,+335.55666566823E-03
+4.50000E-09,+317.94134760272E-03,+347.07110840823E-03,+387.18835660252E-03,+287.43951208886E-03
+4.53125E-09,+269.82419402335E-03,+296.86190467324E-03,+336.97915286753E-03,+239.32235850949E-03
+4.56250E-09,+219.61499028835E-03,+244.56065078262E-03,+286.76994913254E-03,+191.20520493012E-03
+4.59375E-09,+169.40578655336E-03,+190.16734673637E-03,+234.46869524192E-03,+140.99600119512E-03
+4.62500E-09,+119.19658281836E-03,+135.77404269013E-03,+182.16744135130E-03,+92.87884761575E-03
+4.65625E-09,+66.89532892774E-03,+81.38073864389E-03,+127.77413730505E-03,+42.66964388076E-03
+4.68750E-09,+14.59407503712E-03,+26.98743459764E-03,+73.38083325881E-03,-7.53955985424E-03
+4.71875E-09,-37.70717885349E-03,-27.40586944860E-03,+18.98752921256E-03,-59.84081374485E-03
+4.75000E-09,-87.91638258849E-03,-81.79917349484E-03,-37.49782498930E-03,-112.14206763548E-03
+4.78125E-09,-138.12558632348E-03,-136.19247754109E-03,-91.89112903555E-03,-166.53537168172E-03
+4.81250E-09,-188.33479005847E-03,-190.58578158733E-03,-146.28443308179E-03,-216.74457541671E-03
+4.84375E-09,-234.35989348222E-03,-244.97908563357E-03,-200.67773712803E-03,-269.04582930733E-03
+4.87500E-09,-282.47704706158E-03,-295.18828936857E-03,-250.88694086302E-03,-317.16298288669E-03
+4.90625E-09,-328.50215048533E-03,-345.39749310356E-03,-301.09614459802E-03,-363.18808631044E-03
+4.93750E-09,-374.52725390907E-03,-391.42259652730E-03,-349.21329817738E-03,-409.21318973418E-03
+4.96875E-09,-418.46030717719E-03,-435.35564979541E-03,-393.14635144550E-03,-451.05419284667E-03
+5.00000E-09,-460.30131028968E-03,-477.19665290791E-03,-434.98735455799E-03,-490.80314580354E-03
+5.03125E-09,-500.05026324655E-03,-516.94560586477E-03,-474.73630751486E-03,-528.46004860478E-03
+5.06250E-09,-535.61511589216E-03,-550.41840835477E-03,-508.20911000485E-03,-559.84080093915E-03
+5.09375E-09,-564.90381807091E-03,-581.79916068913E-03,-535.40576202797E-03,-589.12950311789E-03
+5.12500E-09,-590.00841993840E-03,-604.81171240100E-03,-558.41831373983E-03,-610.05000467413E-03
+5.15625E-09,-606.74482118339E-03,-623.64016380162E-03,-575.15471498483E-03,-626.78640591913E-03
+5.18750E-09,-619.29712211714E-03,-636.19246473536E-03,-585.61496576295E-03,-637.24665669725E-03
+5.21875E-09,-627.66532273963E-03,-642.46861520224E-03,-593.98316638545E-03,-645.61485731975E-03
+5.25000E-09,-631.84942305088E-03,-648.74476566911E-03,-598.16726669669E-03,-651.89100778662E-03
+5.28125E-09,-633.94147320651E-03,-652.92886598036E-03,-602.35136700794E-03,-656.07510809787E-03
+5.31250E-09,-636.03352336213E-03,-655.02091613599E-03,-606.53546731919E-03,-660.25920840912E-03
+5.34375E-09,-640.21762367338E-03,-659.20501644723E-03,-608.62751747482E-03,-664.44330872037E-03
+5.37500E-09,-642.30967382901E-03,-661.29706660286E-03,-610.71956763044E-03,-666.53535887599E-03
+5.40625E-09,-646.49377414026E-03,-663.38911675848E-03,-612.81161778607E-03,-670.71945918724E-03
+5.43750E-09,-648.58582429588E-03,-665.48116691411E-03,-614.90366794169E-03,-672.81150934287E-03
+5.46875E-09,-650.67787445150E-03,-667.57321706973E-03,-616.99571809732E-03,-674.90355949849E-03
+5.50000E-09,-652.76992460713E-03,-669.66526722536E-03,-619.08776825294E-03,-676.99560965412E-03
+5.53125E-09,-656.95402491838E-03,-671.75731738098E-03,-623.27186856419E-03,-681.17970996536E-03
+5.56250E-09,-659.04607507401E-03,-675.94141769223E-03,-625.36391871982E-03,-683.27176012099E-03
+5.59375E-09,-663.23017538525E-03,-678.03346784786E-03,-629.54801903106E-03,-687.45586043224E-03
+5.62500E-09,-667.41427569650E-03,-682.21756815911E-03,-631.64006918669E-03,-691.63996074349E-03
+5.65625E-09,-671.59837600776E-03,-686.40166847036E-03,-635.82416949794E-03,-693.73201089911E-03
+5.68750E-09,-677.87452647463E-03,-690.58576878161E-03,-640.00826980919E-03,-697.91611121036E-03
+5.71875E-09,-682.05862678588E-03,-694.76986909286E-03,-642.10031996481E-03,-702.10021152161E-03
+5.75000E-09,-686.24272709713E-03,-698.95396940410E-03,-646.28442027606E-03,-704.19226167724E-03
+5.78125E-09,-690.42682740838E-03,-703.13806971535E-03,-648.37647043169E-03,-706.28431183286E-03
+5.81250E-09,-692.51887756400E-03,-705.23011987098E-03,-650.46852058731E-03,-708.37636198849E-03
+5.84375E-09,-692.51887756400E-03,-707.32217002660E-03,-652.56057074294E-03,-710.46841214411E-03
+5.87500E-09,-692.51887756400E-03,-707.32217002660E-03,-652.56057074293E-03,-710.46841214411E-03
+5.90625E-09,-688.33477725274E-03,-705.23011987097E-03,-648.37647043168E-03,-706.28431183285E-03
+5.93750E-09,-677.87452647461E-03,-694.76986909284E-03,-637.91621965355E-03,-695.82406105472E-03
+5.96875E-09,-656.95402491836E-03,-673.84936753658E-03,-614.90366794167E-03,-674.90355949847E-03
+6.00000E-09,-623.48122242835E-03,-640.37656504658E-03,-581.43086545167E-03,-641.43075700847E-03
+6.03125E-09,-575.36406884898E-03,-590.16736131158E-03,-531.22166171667E-03,-595.40565358472E-03
+6.06250E-09,-516.78666449148E-03,-529.49790679846E-03,-470.55220720354E-03,-538.92029938285E-03
+6.09375E-09,-451.93310966712E-03,-462.55230181847E-03,-403.60660222355E-03,-476.15879471410E-03
+6.12500E-09,-387.07955484275E-03,-393.51464668285E-03,-336.66099724356E-03,-413.39729004536E-03
+6.15625E-09,-322.22600001839E-03,-326.56904170286E-03,-269.71539226357E-03,-350.63578537662E-03
+6.18750E-09,-263.64859566089E-03,-265.89958718975E-03,-209.04593775046E-03,-292.05838101913E-03
+6.21875E-09,-209.25529161465E-03,-209.41423298788E-03,-152.56058354859E-03,-237.66507697289E-03
+6.25000E-09,-159.04608787966E-03,-152.92887878601E-03,-96.07522934672E-03,-185.36382308227E-03
+6.28125E-09,-106.74483398904E-03,-96.44352458414E-03,-41.68192530048E-03,-130.97051903602E-03
+6.31250E-09,-56.53563025405E-03,-39.95817038227E-03,+16.89547905702E-03,-76.57721498978E-03
+6.34375E-09,-4.23437636343E-03,+16.52718381959E-03,+73.38083325888E-03,-24.27596109916E-03
+6.37500E-09,+48.06687752719E-03,+73.01253802146E-03,+129.86618746075E-03,+28.02529279145E-03
+6.40625E-09,+98.27608126218E-03,+127.40584206770E-03,+184.25949150699E-03,+78.23449652645E-03
