x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-1.84375E-09,+161.03758593087E-03,+181.79914611389E-03,+230.28459493068E-03,+136.81190088389E-03
-1.81250E-09,+131.74888375213E-03,+152.51044393514E-03,+200.99589275193E-03,+109.61524886076E-03
-1.78125E-09,+104.55223172900E-03,+121.12969160077E-03,+169.61514041756E-03,+82.41859683764E-03
-1.75000E-09,+75.26352955025E-03,+91.84098942202E-03,+140.32643823881E-03,+53.12989465889E-03
-1.71875E-09,+45.97482737151E-03,+60.46023708765E-03,+108.94568590444E-03,+23.84119248015E-03
-1.68750E-09,+16.68612519276E-03,+29.07948475328E-03,+79.65698372569E-03,-5.44750969860E-03
-1.65625E-09,-12.60257698599E-03,-2.30126758109E-03,+46.18418123570E-03,-36.82826203297E-03
-1.62500E-09,-41.89127916473E-03,-33.68201991547E-03,+14.80342890133E-03,-66.11696421172E-03
-1.59375E-09,-71.17998134348E-03,-67.15482240546E-03,-16.57732343304E-03,-97.49771654609E-03
-1.56250E-09,-102.56073367785E-03,-98.53557473983E-03,-47.95807576742E-03,-126.78641872484E-03
-1.53125E-09,-129.75738570097E-03,-129.91632707420E-03,-79.33882810179E-03,-156.07512090358E-03
-1.50000E-09,-159.04608787972E-03,-161.29707940857E-03,-110.71958043616E-03,-185.36382308233E-03
-1.46875E-09,-186.24273990284E-03,-190.58578158732E-03,-140.00828261490E-03,-214.65252526107E-03
-1.43750E-09,-213.43939192596E-03,-219.87448376606E-03,-169.29698479365E-03,-243.94122743982E-03
-1.40625E-09,-238.54399379345E-03,-249.16318594481E-03,-198.58568697240E-03,-271.13787946294E-03
-1.37500E-09,-263.64859566095E-03,-276.35983796793E-03,-227.87438915114E-03,-298.33453148606E-03
-1.34375E-09,-288.75319752845E-03,-303.55648999105E-03,-255.07104117426E-03,-323.43913335356E-03
-1.31250E-09,-311.76574924032E-03,-328.66109185855E-03,-280.17564304176E-03,-346.45168506543E-03
-1.28125E-09,-334.77830095219E-03,-351.67364357042E-03,-303.18819475363E-03,-369.46423677730E-03
-1.25000E-09,-357.79085266406E-03,-372.59414512666E-03,-326.20074646550E-03,-390.38473833355E-03
-1.21875E-09,-378.71135422031E-03,-393.51464668291E-03,-347.12124802174E-03,-411.30523988979E-03
-1.18750E-09,-397.53980562093E-03,-412.34309808353E-03,-365.94969942237E-03,-428.04164113479E-03
-1.15625E-09,-416.36825702155E-03,-429.07949932853E-03,-384.77815082299E-03,-446.87009253541E-03
-1.12500E-09,-433.10465826655E-03,-445.81590057352E-03,-401.51455206798E-03,-461.51444362478E-03
-1.09375E-09,-447.74900935592E-03,-460.46025166290E-03,-416.15890315735E-03,-476.15879471415E-03
-1.06250E-09,-460.30131028966E-03,-475.10460275227E-03,-428.71120409110E-03,-488.71109564790E-03
-1.03125E-09,-472.85361122341E-03,-485.56485353039E-03,-441.26350502485E-03,-501.26339658164E-03
-1.00000E-09,-483.31386200153E-03,-496.02510430851E-03,-451.72375580297E-03,-509.63159720414E-03
-968.75E-12,-491.68206262403E-03,-504.39330493101E-03,-460.09195642547E-03,-517.99979782664E-03
-937.50E-12,-500.05026324653E-03,-512.76150555351E-03,-466.36810689234E-03,-524.27594829351E-03
-906.25E-12,-504.23436355778E-03,-519.03765602038E-03,-470.55220720359E-03,-530.55209876039E-03
-875.00E-12,-508.41846386902E-03,-523.22175633163E-03,-474.73630751483E-03,-534.73619907163E-03
-843.75E-12,-510.51051402465E-03,-525.31380648725E-03,-474.73630751483E-03,-536.82824922726E-03
-812.50E-12,-510.51051402465E-03,-525.31380648725E-03,-474.73630751483E-03,-536.82824922725E-03
-781.25E-12,-510.51051402464E-03,-523.22175633162E-03,-472.64425735920E-03,-534.73619907163E-03
-750.00E-12,-506.32641371339E-03,-519.03765602037E-03,-468.46015704795E-03,-532.64414891600E-03
-718.75E-12,-500.05026324652E-03,-512.76150555349E-03,-464.27605673670E-03,-526.36799844913E-03
-687.50E-12,-493.77411277964E-03,-504.39330493099E-03,-455.90785611420E-03,-520.09184798225E-03
-656.25E-12,-485.40591215714E-03,-493.93305415287E-03,-445.44760533607E-03,-511.72364735975E-03
-625.00E-12,-472.85361122339E-03,-483.47280337474E-03,-432.89530440232E-03,-501.26339658162E-03
-593.75E-12,-460.30131028964E-03,-468.82845228536E-03,-420.34300346857E-03,-488.71109564787E-03
-562.50E-12,-445.65695920026E-03,-454.18410119599E-03,-403.60660222357E-03,-474.06674455850E-03
-531.25E-12,-428.92055795526E-03,-437.44769995099E-03,-386.87020097857E-03,-459.42239346912E-03
-500.00E-12,-410.09210655464E-03,-418.61924855037E-03,-368.04174957795E-03,-440.59394206850E-03
-468.75E-12,-389.17160499839E-03,-399.79079714974E-03,-347.12124802170E-03,-421.76549066787E-03
-437.50E-12,-368.25110344214E-03,-378.87029559349E-03,-326.20074646545E-03,-400.84498911162E-03
-406.25E-12,-347.33060188589E-03,-355.85774388162E-03,-303.18819475358E-03,-379.92448755538E-03
-375.00E-12,-324.31805017402E-03,-330.75314201412E-03,-280.17564304170E-03,-356.91193584350E-03
-343.75E-12,-301.30549846215E-03,-305.64854014662E-03,-252.97899101858E-03,-333.89938413163E-03
-312.50E-12,-278.29294675027E-03,-278.45188812350E-03,-225.78233899546E-03,-306.70273210850E-03
-281.25E-12,-251.09629472715E-03,-251.25523610037E-03,-198.58568697233E-03,-279.50608008538E-03
-250.00E-12,-223.89964270402E-03,-221.96653392163E-03,-169.29698479359E-03,-252.30942806226E-03
-218.75E-12,-194.61094052528E-03,-192.67783174288E-03,-137.91623245922E-03,-223.02072588351E-03
-187.50E-12,-167.41428850216E-03,-163.38912956413E-03,-108.62753028047E-03,-193.73202370476E-03
-156.25E-12,-140.21763647904E-03,-132.00837722976E-03,-77.24677794610E-03,-162.35127137039E-03
-125.00E-12,-115.11303461154E-03,-100.62762489539E-03,-45.86602561172E-03,-133.06256919165E-03
-93.75E-12,-87.91638258841E-03,-67.15482240539E-03,-14.48527327735E-03,-103.77386701290E-03
-62.50E-12,-58.62768040967E-03,-35.77407007102E-03,+16.89547905702E-03,-74.48516483415E-03
-31.25E-12,-27.24692807529E-03,-4.39331773665E-03,+50.36828154701E-03,-43.10441249978E-03
+0.0E+00,+6.22587441470E-03,+26.98743459772E-03,+81.74903388139E-03,-13.81571032104E-03
+31.25E-12,+39.69867690470E-03,+58.36818693209E-03,+113.12978621576E-03,+17.56504201333E-03
+62.50E-12,+73.17147939469E-03,+89.74893926646E-03,+146.60258870575E-03,+46.85374419208E-03
+93.75E-12,+102.46018157344E-03,+121.12969160083E-03,+175.89129088450E-03,+76.14244637083E-03
+125.00E-12,+129.65683359656E-03,+152.51044393521E-03,+207.27204321887E-03,+105.43114854957E-03
+156.25E-12,+154.76143546405E-03,+183.89119626957E-03,+236.56074539761E-03,+132.62780057269E-03
+187.50E-12,+179.86603733155E-03,+213.17989844832E-03,+263.75739742073E-03,+159.82445259582E-03
+218.75E-12,+204.97063919905E-03,+240.37655047144E-03,+290.95404944386E-03,+187.02110461893E-03
+250.00E-12,+232.16729122217E-03,+267.57320249456E-03,+318.15070146698E-03,+212.12570648643E-03
+281.25E-12,+257.27189308966E-03,+294.76985451768E-03,+343.25530333447E-03,+235.13825819830E-03
+312.50E-12,+282.37649495716E-03,+317.78240622955E-03,+366.26785504634E-03,+260.24286006580E-03
+343.75E-12,+303.29699651340E-03,+342.88700809705E-03,+389.28040675821E-03,+281.16336162204E-03
+375.00E-12,+324.21749806965E-03,+363.80750965329E-03,+410.20090831446E-03,+302.08386317829E-03
+406.25E-12,+343.04594947027E-03,+384.72801120954E-03,+431.12140987070E-03,+320.91231457891E-03
+437.50E-12,+361.87440087089E-03,+401.46441245454E-03,+447.85781111570E-03,+339.74076597953E-03
+468.75E-12,+378.61080211589E-03,+420.29286385515E-03,+464.59421236069E-03,+356.47716722453E-03
+500.00E-12,+395.34720336088E-03,+434.93721494453E-03,+477.14651329444E-03,+371.12151831390E-03
+531.25E-12,+407.89950429463E-03,+449.58156603390E-03,+489.69881422819E-03,+385.76586940327E-03
+562.50E-12,+418.35975507275E-03,+462.13386696765E-03,+502.25111516194E-03,+396.22612018139E-03
+593.75E-12,+426.72795569525E-03,+472.59411774577E-03,+510.61931578443E-03,+406.68637095951E-03
+625.00E-12,+435.09615631775E-03,+480.96231836826E-03,+518.98751640693E-03,+415.05457158201E-03
+656.25E-12,+439.28025662900E-03,+487.23846883514E-03,+525.26366687381E-03,+421.33072204888E-03
+687.50E-12,+443.46435694025E-03,+491.42256914638E-03,+531.53981734067E-03,+425.51482236013E-03
+718.75E-12,+447.64845725149E-03,+493.51461930201E-03,+533.63186749630E-03,+429.69892267138E-03
+750.00E-12,+447.64845725149E-03,+493.51461930200E-03,+533.63186749630E-03,+429.69892267138E-03
+781.25E-12,+447.64845725148E-03,+491.42256914638E-03,+531.53981734067E-03,+427.60687251575E-03
+812.50E-12,+443.46435694024E-03,+487.23846883512E-03,+527.35571702942E-03,+423.42277220450E-03
+843.75E-12,+439.28025662898E-03,+480.96231836825E-03,+523.17161671817E-03,+419.23867189325E-03
+875.00E-12,+433.00410616211E-03,+474.68616790137E-03,+516.89546625129E-03,+412.96252142637E-03
+906.25E-12,+426.72795569523E-03,+466.31796727887E-03,+506.43521547316E-03,+404.59432080387E-03
+937.50E-12,+418.35975507273E-03,+457.94976665637E-03,+495.97496469504E-03,+394.13407002575E-03
+968.75E-12,+405.80745413898E-03,+445.39746572262E-03,+483.42266376129E-03,+383.67381924762E-03
+1.00000E-09,+393.25515320523E-03,+430.75311463324E-03,+468.77831267191E-03,+369.02946815824E-03
+1.03125E-09,+376.51875196023E-03,+414.01671338825E-03,+452.04191142691E-03,+352.29306691324E-03
+1.06250E-09,+359.78235071523E-03,+397.28031214324E-03,+435.30551018191E-03,+335.55666566824E-03
+1.09375E-09,+340.95389931461E-03,+376.35981058700E-03,+416.47705878129E-03,+316.72821426762E-03
+1.12500E-09,+322.12544791398E-03,+355.43930903075E-03,+397.64860738067E-03,+295.80771271137E-03
+1.15625E-09,+301.20494635773E-03,+332.42675731887E-03,+376.72810582442E-03,+274.88721115512E-03
+1.18750E-09,+278.19239464586E-03,+309.41420560700E-03,+353.71555411254E-03,+251.87465944325E-03
+1.21875E-09,+255.17984293399E-03,+284.30960373950E-03,+328.61095224504E-03,+228.86210773138E-03
+1.25000E-09,+230.07524106649E-03,+257.11295171638E-03,+301.41430022192E-03,+205.84955601950E-03
+1.28125E-09,+204.97063919899E-03,+229.91629969325E-03,+274.21764819880E-03,+180.74495415200E-03
+1.31250E-09,+177.77398717587E-03,+200.62759751450E-03,+247.02099617567E-03,+153.54830212888E-03
+1.34375E-09,+150.57733515274E-03,+169.24684518014E-03,+217.73229399693E-03,+126.35165010576E-03
+1.37500E-09,+121.28863297400E-03,+139.95814300139E-03,+190.53564197380E-03,+99.15499808263E-03
+1.40625E-09,+91.99993079525E-03,+108.57739066702E-03,+159.15488963943E-03,+69.86629590389E-03
+1.43750E-09,+62.71122861650E-03,+77.19663833264E-03,+129.86618746069E-03,+40.57759372514E-03
+1.46875E-09,+33.42252643776E-03,+45.81588599827E-03,+98.48543512631E-03,+11.28889154639E-03
+1.50000E-09,+4.13382425901E-03,+14.43513366390E-03,+65.01263263632E-03,-17.99981063235E-03
+1.53125E-09,-25.15487791974E-03,-16.94561867047E-03,+33.63188030195E-03,-49.38056296672E-03
+1.56250E-09,-54.44358009848E-03,-48.32637100484E-03,+2.25112796757E-03,-78.66926514547E-03
+1.59375E-09,-83.73228227723E-03,-79.70712333921E-03,-31.22167452242E-03,-107.95796732422E-03
+1.62500E-09,-113.02098445598E-03,-111.08787567358E-03,-62.60242685679E-03,-137.24666950296E-03
+1.65625E-09,-142.30968663472E-03,-142.46862800795E-03,-91.89112903554E-03,-168.62742183733E-03
+1.68750E-09,-169.50633865784E-03,-173.84938034232E-03,-123.27188136991E-03,-197.91612401608E-03
+1.71875E-09,-196.70299068096E-03,-203.13808252107E-03,-152.56058354865E-03,-227.20482619482E-03
+1.75000E-09,-223.89964270408E-03,-232.42678469982E-03,-181.84928572740E-03,-254.40147821795E-03
+1.78125E-09,-249.00424457158E-03,-261.71548687856E-03,-211.13798790614E-03,-281.59813024107E-03
+1.81250E-09,-274.10884643908E-03,-288.91213890168E-03,-238.33463992927E-03,-308.79478226419E-03
+1.84375E-09,-299.21344830657E-03,-314.01674076918E-03,-265.53129195238E-03,-333.89938413168E-03
+1.87500E-09,-322.22600001844E-03,-339.12134263667E-03,-288.54384366426E-03,-356.91193584355E-03
+1.90625E-09,-345.23855173031E-03,-362.13389434854E-03,-311.55639537613E-03,-377.83243739980E-03
+1.93750E-09,-366.15905328656E-03,-383.05439590479E-03,-334.56894708800E-03,-398.75293895604E-03
+1.96875E-09,-387.07955484281E-03,-401.88284730541E-03,-353.39739848862E-03,-417.58139035666E-03
+2.00000E-09,-405.90800624343E-03,-420.71129870603E-03,-372.22584988924E-03,-434.31779160166E-03
+2.03125E-09,-422.64440748842E-03,-437.44769995103E-03,-391.05430128986E-03,-451.05419284666E-03
+2.06250E-09,-437.28875857780E-03,-452.09205104040E-03,-405.69865237923E-03,-467.79059409166E-03
+2.09375E-09,-451.93310966717E-03,-464.64435197415E-03,-420.34300346860E-03,-482.43494518103E-03
+2.12500E-09,-464.48541060092E-03,-479.28870306352E-03,-432.89530440235E-03,-494.98724611477E-03
+2.15625E-09,-477.03771153466E-03,-489.74895384164E-03,-445.44760533610E-03,-505.44749689289E-03
+2.18750E-09,-487.49796231278E-03,-500.20920461976E-03,-453.81580595859E-03,-513.81569751539E-03
+2.21875E-09,-495.86616293528E-03,-508.57740524226E-03,-462.18400658109E-03,-522.18389813789E-03
+2.25000E-09,-502.14231340215E-03,-514.85355570913E-03,-466.36810689234E-03,-528.46004860476E-03
+2.28125E-09,-506.32641371340E-03,-521.12970617600E-03,-472.64425735921E-03,-532.64414891601E-03
+2.31250E-09,-510.51051402465E-03,-523.22175633163E-03,-474.73630751483E-03,-534.73619907163E-03
+2.34375E-09,-510.51051402465E-03,-525.31380648725E-03,-474.73630751483E-03,-536.82824922725E-03
+2.37500E-09,-510.51051402464E-03,-525.31380648724E-03,-474.73630751483E-03,-534.73619907163E-03
+2.40625E-09,-508.41846386902E-03,-521.12970617599E-03,-472.64425735920E-03,-532.64414891600E-03
+2.43750E-09,-504.23436355776E-03,-516.94560586474E-03,-466.36810689233E-03,-530.55209876038E-03
+2.46875E-09,-497.95821309089E-03,-508.57740524224E-03,-460.09195642545E-03,-524.27594829350E-03
+2.50000E-09,-489.59001246839E-03,-500.20920461974E-03,-451.72375580295E-03,-515.90774767100E-03
+2.53125E-09,-481.22181184589E-03,-489.74895384161E-03,-441.26350502482E-03,-507.53954704850E-03
+2.56250E-09,-468.66951091214E-03,-477.19665290786E-03,-428.71120409107E-03,-497.07929627037E-03
+2.59375E-09,-454.02515982276E-03,-462.55230181849E-03,-414.06685300170E-03,-484.52699533662E-03
+2.62500E-09,-439.38080873339E-03,-447.90795072911E-03,-397.33045175670E-03,-469.88264424725E-03
+2.65625E-09,-420.55235733276E-03,-429.07949932849E-03,-380.59405051170E-03,-451.05419284662E-03
+2.68750E-09,-401.72390593214E-03,-410.25104792787E-03,-359.67354895545E-03,-434.31779160162E-03
+2.71875E-09,-380.80340437589E-03,-391.42259652724E-03,-338.75304739920E-03,-413.39729004537E-03
+2.75000E-09,-359.88290281964E-03,-370.50209497099E-03,-317.83254584295E-03,-392.47678848912E-03
+2.78125E-09,-336.87035110777E-03,-345.39749310350E-03,-292.72794397546E-03,-369.46423677725E-03
+2.81250E-09,-313.85779939590E-03,-322.38494139162E-03,-269.71539226358E-03,-346.45168506538E-03
+2.84375E-09,-290.84524768402E-03,-295.18828936850E-03,-242.51874024046E-03,-323.43913335350E-03
+2.87500E-09,-263.64859566090E-03,-267.99163734538E-03,-215.32208821733E-03,-296.24248133038E-03
+2.90625E-09,-238.54399379340E-03,-240.79498532225E-03,-186.03338603859E-03,-269.04582930726E-03
+2.93750E-09,-211.34734177028E-03,-211.50628314350E-03,-156.74468385984E-03,-239.75712712851E-03
+2.96875E-09,-184.15068974716E-03,-180.12553080913E-03,-127.45598168109E-03,-210.46842494977E-03
+3.00000E-09,-156.95403772404E-03,-148.74477847476E-03,-96.07522934672E-03,-181.17972277102E-03
+3.03125E-09,-129.75738570091E-03,-117.36402614039E-03,-64.69447701235E-03,-151.89102059227E-03
+3.06250E-09,-100.46868352217E-03,-85.98327380602E-03,-33.31372467798E-03,-120.51026825790E-03
+3.09375E-09,-71.17998134342E-03,-52.51047131602E-03,-1.93297234360E-03,-91.22156607915E-03
+3.12500E-09,-41.89127916467E-03,-21.12971898165E-03,+31.53983014639E-03,-61.93286390041E-03
+3.15625E-09,-10.51052683030E-03,+10.25103335272E-03,+62.92058248076E-03,-30.55211156604E-03
+3.18750E-09,+18.77817534845E-03,+41.63178568709E-03,+94.30133481513E-03,-1.26340938729E-03
+3.21875E-09,+50.15892768282E-03,+73.01253802146E-03,+127.77413730513E-03,+30.11734294708E-03
+3.25000E-09,+79.44762986156E-03,+104.39329035583E-03,+159.15488963950E-03,+59.40604512583E-03
+3.28125E-09,+108.73633204031E-03,+135.77404269020E-03,+188.44359181824E-03,+88.69474730457E-03
+3.31250E-09,+135.93298406343E-03,+165.06274486895E-03,+219.82434415261E-03,+115.89139932769E-03
+3.34375E-09,+165.22168624217E-03,+194.35144704769E-03,+247.02099617574E-03,+143.08805135081E-03
+3.37500E-09,+192.41833826529E-03,+223.64014922644E-03,+276.30969835448E-03,+170.28470337393E-03
+3.40625E-09,+217.52294013279E-03,+250.83680124956E-03,+301.41430022198E-03,+195.38930524143E-03
+3.43750E-09,+242.62754200029E-03,+278.03345327268E-03,+328.61095224510E-03,+220.49390710893E-03
+3.46875E-09,+267.73214386778E-03,+303.13805514018E-03,+353.71555411259E-03,+245.59850897642E-03
+3.50000E-09,+290.74469557965E-03,+328.24265700767E-03,+376.72810582446E-03,+268.61106068829E-03
+3.53125E-09,+311.66519713590E-03,+351.25520871954E-03,+399.74065753633E-03,+289.53156224454E-03
+3.56250E-09,+332.58569869215E-03,+372.17571027579E-03,+418.56910893695E-03,+310.45206380078E-03
+3.59375E-09,+351.41415009277E-03,+393.09621183203E-03,+437.39756033757E-03,+329.28051520141E-03
+3.62500E-09,+370.24260149339E-03,+409.83261307703E-03,+454.13396158257E-03,+348.10896660203E-03
+3.65625E-09,+386.97900273838E-03,+426.56901432203E-03,+468.77831267194E-03,+364.84536784702E-03
+3.68750E-09,+399.53130367213E-03,+441.21336541140E-03,+483.42266376131E-03,+379.48971893640E-03
+3.71875E-09,+412.08360460588E-03,+453.76566634515E-03,+495.97496469506E-03,+392.04201987014E-03
+3.75000E-09,+422.54385538400E-03,+466.31796727889E-03,+508.52726562881E-03,+402.50227064826E-03
+3.78125E-09,+430.91205600650E-03,+474.68616790139E-03,+516.89546625131E-03,+410.87047127076E-03
+3.81250E-09,+437.18820647337E-03,+483.05436852389E-03,+525.26366687380E-03,+417.14662173764E-03
+3.84375E-09,+441.37230678462E-03,+489.33051899076E-03,+529.44776718505E-03,+423.42277220451E-03
+3.87500E-09,+445.55640709587E-03,+491.42256914638E-03,+533.63186749630E-03,+427.60687251576E-03
+3.90625E-09,+447.64845725149E-03,+493.51461930201E-03,+533.63186749630E-03,+429.69892267138E-03
+3.93750E-09,+447.64845725149E-03,+493.51461930200E-03,+533.63186749629E-03,+429.69892267138E-03
+3.96875E-09,+445.55640709586E-03,+491.42256914638E-03,+529.44776718504E-03,+427.60687251575E-03
+4.00000E-09,+443.46435694023E-03,+487.23846883513E-03,+525.26366687379E-03,+423.42277220450E-03
+4.03125E-09,+437.18820647336E-03,+480.96231836825E-03,+518.98751640692E-03,+417.14662173762E-03
+4.06250E-09,+433.00410616211E-03,+472.59411774575E-03,+512.71136594004E-03,+410.87047127075E-03
+4.09375E-09,+424.63590553961E-03,+464.22591712325E-03,+502.25111516192E-03,+400.41022049262E-03
+4.12500E-09,+414.17565476148E-03,+451.67361618950E-03,+491.79086438379E-03,+389.94996971450E-03
+4.15625E-09,+401.62335382773E-03,+439.12131525575E-03,+477.14651329442E-03,+377.39766878075E-03
+4.18750E-09,+386.97900273836E-03,+424.47696416637E-03,+462.50216220504E-03,+364.84536784700E-03
+4.21875E-09,+370.24260149336E-03,+407.74056292137E-03,+445.76576096004E-03,+348.10896660200E-03
+4.25000E-09,+353.50620024836E-03,+388.91211152075E-03,+426.93730955942E-03,+329.28051520137E-03
+4.28125E-09,+334.67774884774E-03,+367.99160996450E-03,+408.10885815880E-03,+308.36001364513E-03
+4.31250E-09,+313.75724729149E-03,+347.07110840825E-03,+387.18835660255E-03,+287.43951208888E-03
+4.34375E-09,+292.83674573524E-03,+321.96650654076E-03,+366.26785504630E-03,+264.42696037700E-03
+4.37500E-09,+269.82419402337E-03,+298.95395482888E-03,+343.25530333443E-03,+241.41440866513E-03
+4.40625E-09,+244.71959215587E-03,+271.75730280576E-03,+318.15070146693E-03,+218.40185695326E-03
+4.43750E-09,+219.61499028837E-03,+244.56065078264E-03,+293.04609959943E-03,+193.29725508576E-03
+4.46875E-09,+192.41833826525E-03,+215.27194860389E-03,+263.75739742068E-03,+168.19265321826E-03
+4.50000E-09,+165.22168624213E-03,+185.98324642514E-03,+234.46869524194E-03,+143.08805135076E-03
+4.53125E-09,+138.02503421900E-03,+156.69454424640E-03,+205.17999306319E-03,+113.79934917202E-03
+4.56250E-09,+108.73633204026E-03,+127.40584206765E-03,+175.89129088444E-03,+86.60269714890E-03
+4.59375E-09,+79.44762986151E-03,+96.02508973328E-03,+144.51053855007E-03,+57.31399497015E-03
+4.62500E-09,+52.25097783839E-03,+64.64433739891E-03,+115.22183637132E-03,+28.02529279140E-03
+4.65625E-09,+20.87022550402E-03,+33.26358506454E-03,+83.84108403695E-03,-1.26340938734E-03
+4.68750E-09,-8.41847667473E-03,+1.88283273016E-03,+52.46033170258E-03,-30.55211156609E-03
+4.71875E-09,-37.70717885348E-03,-29.49791960421E-03,+18.98752921258E-03,-61.93286390046E-03
+4.75000E-09,-66.99588103222E-03,-60.87867193858E-03,-12.39322312179E-03,-91.22156607921E-03
+4.78125E-09,-96.28458321097E-03,-92.25942427295E-03,-43.77397545616E-03,-120.51026825795E-03
+4.81250E-09,-125.57328538971E-03,-123.64017660732E-03,-75.15472779053E-03,-149.79897043670E-03
+4.84375E-09,-152.76993741284E-03,-155.02092894169E-03,-106.53548012490E-03,-179.08767261545E-03
+4.87500E-09,-179.96658943596E-03,-186.40168127606E-03,-135.82418230365E-03,-208.37637479419E-03
+4.90625E-09,-207.16324145908E-03,-215.69038345481E-03,-165.11288448239E-03,-237.66507697294E-03
+4.93750E-09,-234.35989348220E-03,-244.97908563355E-03,-194.40158666114E-03,-264.86172899606E-03
+4.96875E-09,-259.46449534969E-03,-272.17573765667E-03,-223.69028883988E-03,-292.05838101918E-03
+5.00000E-09,-284.56909721719E-03,-299.37238967979E-03,-250.88694086300E-03,-319.25503304230E-03
+5.03125E-09,-309.67369908468E-03,-324.47699154729E-03,-275.99154273050E-03,-344.35963490979E-03
+5.06250E-09,-330.59420064093E-03,-347.48954325916E-03,-299.00409444237E-03,-365.28013646604E-03
+5.09375E-09,-353.60675235280E-03,-370.50209497103E-03,-322.01664615424E-03,-388.29268817791E-03
+5.12500E-09,-374.52725390905E-03,-389.33054637165E-03,-342.93714771049E-03,-407.12113957853E-03
+5.15625E-09,-393.35570530967E-03,-408.15899777227E-03,-361.76559911111E-03,-425.94959097916E-03
+5.18750E-09,-412.18415671029E-03,-426.98744917290E-03,-380.59405051173E-03,-442.68599222415E-03
+5.21875E-09,-428.92055795529E-03,-443.72385041789E-03,-397.33045175673E-03,-457.33034331353E-03
+5.25000E-09,-445.65695920029E-03,-458.36820150727E-03,-411.97480284610E-03,-474.06674455852E-03
+5.28125E-09,-458.20926013404E-03,-473.01255259664E-03,-426.61915393547E-03,-486.61904549227E-03
+5.31250E-09,-470.76156106778E-03,-483.47280337476E-03,-439.17145486922E-03,-499.17134642602E-03
+5.34375E-09,-481.22181184590E-03,-493.93305415288E-03,-449.63170564734E-03,-509.63159720414E-03
+5.37500E-09,-489.59001246840E-03,-504.39330493100E-03,-457.99990626984E-03,-517.99979782664E-03
+5.40625E-09,-497.95821309090E-03,-510.66945539788E-03,-464.27605673671E-03,-524.27594829351E-03
+5.43750E-09,-504.23436355777E-03,-516.94560586475E-03,-468.46015704796E-03,-528.46004860476E-03
+5.46875E-09,-508.41846386902E-03,-521.12970617600E-03,-472.64425735921E-03,-532.64414891601E-03
+5.50000E-09,-510.51051402465E-03,-523.22175633162E-03,-474.73630751483E-03,-534.73619907163E-03
+5.53125E-09,-510.51051402465E-03,-523.22175633162E-03,-474.73630751483E-03,-536.82824922725E-03
+5.56250E-09,-510.51051402464E-03,-521.12970617600E-03,-472.64425735921E-03,-534.73619907163E-03
+5.59375E-09,-506.32641371339E-03,-519.03765602037E-03,-470.55220720358E-03,-532.64414891600E-03
+5.62500E-09,-502.14231340214E-03,-512.76150555349E-03,-464.27605673670E-03,-528.46004860475E-03
+5.65625E-09,-493.77411277964E-03,-504.39330493099E-03,-457.99990626983E-03,-522.18389813788E-03
+5.68750E-09,-485.40591215714E-03,-496.02510430849E-03,-447.53965549170E-03,-513.81569751538E-03
+5.71875E-09,-474.94566137902E-03,-483.47280337474E-03,-434.98735455795E-03,-503.35544673725E-03
+5.75000E-09,-462.39336044527E-03,-470.92050244099E-03,-422.43505362420E-03,-490.80314580350E-03
+5.78125E-09,-447.74900935589E-03,-456.27615135162E-03,-407.79070253483E-03,-476.15879471413E-03
+5.81250E-09,-431.01260811089E-03,-439.53975010662E-03,-391.05430128983E-03,-461.51444362475E-03
+5.84375E-09,-414.27620686589E-03,-422.80334886162E-03,-370.13379973358E-03,-442.68599222413E-03
+5.87500E-09,-393.35570530965E-03,-401.88284730537E-03,-351.30534833296E-03,-425.94959097913E-03
+5.90625E-09,-374.52725390902E-03,-380.96234574913E-03,-330.38484677671E-03,-407.12113957851E-03
+5.93750E-09,-351.51470219715E-03,-360.04184419288E-03,-307.37229506484E-03,-384.10858786664E-03
+5.96875E-09,-328.50215048528E-03,-337.02929248100E-03,-284.35974335296E-03,-361.09603615476E-03
+6.00000E-09,-305.48959877341E-03,-311.92469061351E-03,-259.25514148547E-03,-338.08348444289E-03
+6.03125E-09,-278.29294675028E-03,-284.72803859039E-03,-232.05848946235E-03,-310.88683241977E-03
+6.06250E-09,-253.18834488279E-03,-257.53138656726E-03,-204.86183743922E-03,-283.69018039665E-03
+6.09375E-09,-225.99169285966E-03,-228.24268438852E-03,-173.48108510485E-03,-256.49352837352E-03
+6.12500E-09,-198.79504083654E-03,-196.86193205415E-03,-144.19238292610E-03,-227.20482619478E-03
+6.15625E-09,-171.59838881342E-03,-167.57322987540E-03,-112.81163059173E-03,-197.91612401603E-03
+6.18750E-09,-144.40173679030E-03,-136.19247754103E-03,-83.52292841299E-03,-168.62742183728E-03
+6.21875E-09,-117.20508476718E-03,-104.81172520666E-03,-52.14217607861E-03,-139.33871965854E-03
+6.25000E-09,-87.91638258843E-03,-73.43097287228E-03,-20.76142374424E-03,-107.95796732417E-03
+6.28125E-09,-58.62768040968E-03,-42.05022053791E-03,+12.71137874575E-03,-78.66926514542E-03
+6.31250E-09,-29.33897823094E-03,-8.57741804792E-03,+44.09213108012E-03,-47.28851281105E-03
+6.34375E-09,+2.04177410343E-03,+22.80333428645E-03,+75.47288341450E-03,-17.99981063230E-03
+6.37500E-09,+31.33047628218E-03,+54.18408662083E-03,+108.94568590449E-03,+11.28889154644E-03
