x-axis,MATH2
second,Volt
-1.781250000000e-009,-1.10645e-001
-1.765625000000e-009,-1.09766e-001
-1.750000000000e-009,-1.08789e-001
-1.734375000000e-009,-1.07715e-001
-1.718750000000e-009,-1.06543e-001
-1.703125000000e-009,-1.05273e-001
-1.687500000000e-009,-1.03906e-001
-1.671875000000e-009,-1.02344e-001
-1.656250000000e-009,-1.00781e-001
-1.640625000000e-009,-9.91211e-002
-1.625000000000e-009,-9.73633e-002
-1.609375000000e-009,-9.55078e-002
-1.593750000000e-009,-9.34570e-002
-1.578125000000e-009,-9.14062e-002
-1.562500000000e-009,-8.92578e-002
-1.546875000000e-009,-8.70117e-002
-1.531250000000e-009,-8.46680e-002
-1.515625000000e-009,-8.23242e-002
-1.500000000000e-009,-7.98828e-002
-1.484375000000e-009,-7.73438e-002
-1.468750000000e-009,-7.47070e-002
-1.453125000000e-009,-7.20703e-002
-1.437500000000e-009,-6.93359e-002
-1.421875000000e-009,-6.66016e-002
-1.406250000000e-009,-6.37695e-002
-1.390625000000e-009,-6.08398e-002
-1.375000000000e-009,-5.79102e-002
-1.359375000000e-009,-5.48828e-002
-1.343750000000e-009,-5.17578e-002
-1.328125000000e-009,-4.86328e-002
-1.312500000000e-009,-4.54102e-002
-1.296875000000e-009,-4.21875e-002
-1.281250000000e-009,-3.89648e-002
-1.265625000000e-009,-3.56445e-002
-1.250000000000e-009,-3.24219e-002
-1.234375000000e-009,-2.91016e-002
-1.218750000000e-009,-2.58789e-002
-1.203125000000e-009,-2.25586e-002
-1.187500000000e-009,-1.93359e-002
-1.171875000000e-009,-1.61133e-002
-1.156250000000e-009,-1.28906e-002
-1.140625000000e-009,-9.76563e-003
-1.125000000000e-009,-6.54297e-003
-1.109375000000e-009,-3.32031e-003
-1.093750000000e-009,-9.76563e-005
-1.078125000000e-009, 3.12500e-003
-1.062500000000e-009, 6.34766e-003
-1.046875000000e-009, 9.66797e-003
-1.031250000000e-009, 1.29883e-002
-1.015625000000e-009, 1.63086e-002
-1.000000000000e-009, 1.96289e-002
-9.843750000000e-010, 2.30469e-002
-9.687500000000e-010, 2.63672e-002
-9.531250000000e-010, 2.97852e-002
-9.375000000000e-010, 3.31055e-002
-9.218750000000e-010, 3.65234e-002
-9.062500000000e-010, 3.98437e-002
-8.906250000000e-010, 4.30664e-002
-8.750000000000e-010, 4.62891e-002
-8.593750000000e-010, 4.95117e-002
-8.437500000000e-010, 5.26367e-002
-8.281250000000e-010, 5.56641e-002
-8.125000000000e-010, 5.85938e-002
