x-axis,1,2,3,4,MATH1,MATH2
second,Volt,Volt,Volt,Volt,Volt,Volt
-4.34375E-09,-16.82008418720E-03,-6.19246880524E-03,+460.25105985E-06,-3.55648546247E-03,-23.04687500000E-03,-3.12500000000E-03
-4.32812E-09,-17.23849424161E-03,-7.90795002831E-03,+836.82010882E-06,-1.46443519043E-03,-25.19531250000E-03,-683.59375000E-06
-4.31250E-09,-17.65690429602E-03,-9.62343125139E-03,+1.17154815234E-03,+627.61508161E-06,-27.34375000000E-03,+1.75781250000E-03
-4.29687E-09,-18.07531435043E-03,-11.33891247446E-03,+1.54811720131E-03,+2.76150635909E-03,-29.49218750000E-03,+4.29687500000E-03
-4.28125E-09,-18.49372440483E-03,-13.01255269209E-03,+1.88284524484E-03,+4.89539763658E-03,-31.54296875000E-03,+6.73828125000E-03
-4.26562E-09,-18.87029345380E-03,-14.72803391516E-03,+2.25941429380E-03,+7.02928891406E-03,-33.69140625000E-03,+9.27734375000E-03
-4.25000E-09,-19.20502149733E-03,-16.44351513824E-03,+2.63598334277E-03,+9.12133918610E-03,-35.74218750000E-03,+11.71875000000E-03
-4.23437E-09,-19.53974954085E-03,-18.11715535587E-03,+2.97071138630E-03,+11.29707146902E-03,-37.69531250000E-03,+14.25781250000E-03
-4.21875E-09,-19.87447758438E-03,-19.74895456806E-03,+3.34728043526E-03,+13.43096274650E-03,-39.64843750000E-03,+16.69921875000E-03
-4.20312E-09,-20.16736462247E-03,-21.38075378025E-03,+3.72384948423E-03,+15.56485402398E-03,-41.60156250000E-03,+19.23828125000E-03
-4.18750E-09,-20.46025166055E-03,-22.97071198700E-03,+4.05857752776E-03,+17.69874530146E-03,-43.45703125000E-03,+21.67968750000E-03
-4.17187E-09,-20.71129769320E-03,-24.56067019375E-03,+4.43514657673E-03,+19.79079557350E-03,-45.31250000000E-03,+24.21875000000E-03
-4.15625E-09,-20.96234372584E-03,-26.06694638962E-03,+4.76987462025E-03,+21.88284584554E-03,-47.07031250000E-03,+26.56250000000E-03
-4.14062E-09,-21.21338975849E-03,-27.53138158005E-03,+5.14644366922E-03,+23.93305511214E-03,-48.82812500000E-03,+29.00390625000E-03
-4.12500E-09,-21.42259478569E-03,-28.95397576504E-03,+5.43933070730E-03,+25.94142337330E-03,-50.39062500000E-03,+31.34765625000E-03
-4.10937E-09,-21.63179981289E-03,-30.33472894458E-03,+5.81589975627E-03,+27.90795062902E-03,-52.05078125000E-03,+33.69140625000E-03
-4.09375E-09,-21.79916383466E-03,-31.67364111869E-03,+6.10878679436E-03,+29.79079587385E-03,-53.51562500000E-03,+35.83984375000E-03
-4.07812E-09,-21.96652785642E-03,-32.92887128191E-03,+6.44351483788E-03,+31.67364111869E-03,-54.98046875000E-03,+38.08593750000E-03
-4.06250E-09,-22.09205087274E-03,-34.18410144514E-03,+6.73640187597E-03,+33.51464535808E-03,-56.34765625000E-03,+40.23437500000E-03
-4.04687E-09,-22.17573288362E-03,-35.35564959748E-03,+7.02928891406E-03,+35.31380859204E-03,-57.61718750000E-03,+42.28515625000E-03
-4.03125E-09,-22.30125589995E-03,-36.48535674438E-03,+7.32217595214E-03,+37.07113082055E-03,-58.78906250000E-03,+44.33593750000E-03
-4.01562E-09,-22.34309690539E-03,-37.61506389128E-03,+7.61506299023E-03,+38.78661204363E-03,-59.96093750000E-03,+46.38671875000E-03
-4.00000E-09,-22.38493791083E-03,-38.70293003274E-03,+7.90795002831E-03,+40.46025226126E-03,-61.13281250000E-03,+48.33984375000E-03
-3.98437E-09,-22.38493791083E-03,-39.74895516876E-03,+8.15899606096E-03,+42.13389247889E-03,-62.20703125000E-03,+50.19531250000E-03
-3.96875E-09,-22.38493791083E-03,-40.75313929934E-03,+8.41004209360E-03,+43.72385068564E-03,-63.18359375000E-03,+52.05078125000E-03
-3.95312E-09,-22.34309690539E-03,-41.75732342992E-03,+8.70292913169E-03,+45.31380889239E-03,-64.16015625000E-03,+54.00390625000E-03
-3.93750E-09,-22.25941489451E-03,-42.71966655506E-03,+8.91213415889E-03,+46.82008508826E-03,-65.03906250000E-03,+55.66406250000E-03
-3.92187E-09,-22.13389187818E-03,-43.64016867476E-03,+9.16318019154E-03,+48.32636128413E-03,-65.82031250000E-03,+57.42187500000E-03
-3.90625E-09,-22.00836886186E-03,-44.56067079445E-03,+9.37238521874E-03,+49.74895546911E-03,-66.60156250000E-03,+59.08203125000E-03
-3.89062E-09,-21.84100484010E-03,-45.43933190871E-03,+9.62343125138E-03,+51.12970864866E-03,-67.28515625000E-03,+60.74218750000E-03
-3.87500E-09,-21.63179981289E-03,-46.27615201753E-03,+9.83263627859E-03,+52.46862082277E-03,-67.96875000000E-03,+62.20703125000E-03
-3.85937E-09,-21.42259478569E-03,-47.07113112090E-03,+10.04184130579E-03,+53.76569199143E-03,-68.55468750000E-03,+63.76953125000E-03
-3.84375E-09,-21.17154875305E-03,-47.82426921884E-03,+10.20920532756E-03,+54.97908114921E-03,-69.04296875000E-03,+65.13671875000E-03
-3.82812E-09,-20.87866171496E-03,-48.57740731677E-03,+10.41841035476E-03,+56.10878829612E-03,-69.53125000000E-03,+66.50390625000E-03
-3.81250E-09,-20.58577467687E-03,-49.24686340382E-03,+10.58577437652E-03,+57.23849544302E-03,-69.92187500000E-03,+67.77343750000E-03
-3.79687E-09,-20.25104663335E-03,-49.91631949088E-03,+10.75313839829E-03,+58.28452057904E-03,-70.21484375000E-03,+68.94531250000E-03
-3.78125E-09,-19.91631858982E-03,-50.50209356705E-03,+10.92050242005E-03,+59.28870470962E-03,-70.50781250000E-03,+70.11718750000E-03
-3.76562E-09,-19.53974954085E-03,-51.08786764322E-03,+11.08786644181E-03,+60.25104783476E-03,-70.70312500000E-03,+71.28906250000E-03
-3.75000E-09,-19.16318049189E-03,-51.58995970851E-03,+11.21338945814E-03,+61.12970894901E-03,-70.80078125000E-03,+72.26562500000E-03
-3.73437E-09,-18.78661144292E-03,-52.09205177380E-03,+11.38075347990E-03,+62.00837006327E-03,-70.89843750000E-03,+73.33984375000E-03
-3.71875E-09,-18.36820138851E-03,-52.51046182821E-03,+11.50627649622E-03,+62.80334916664E-03,-70.89843750000E-03,+74.21875000000E-03
-3.70312E-09,-17.94979133410E-03,-52.92887188261E-03,+11.63179951254E-03,+63.55648726458E-03,-70.89843750000E-03,+75.09765625000E-03
-3.68750E-09,-17.53138127970E-03,-53.26359992614E-03,+11.71548152342E-03,+64.26778435707E-03,-70.80078125000E-03,+75.97656250000E-03
-3.67187E-09,-17.11297122529E-03,-53.59832796967E-03,+11.84100453975E-03,+64.89539943868E-03,-70.80078125000E-03,+76.66015625000E-03
-3.65625E-09,-16.69456117088E-03,-53.84937400231E-03,+11.92468655063E-03,+65.52301452030E-03,-70.60546875000E-03,+77.44140625000E-03
-3.64062E-09,-16.23431011103E-03,-54.05857902952E-03,+12.00836856151E-03,+66.06694759103E-03,-70.31250000000E-03,+78.02734375000E-03
-3.62500E-09,-15.81590005662E-03,-54.18410204584E-03,+12.09205057239E-03,+66.52719865087E-03,-70.01953125000E-03,+78.61328125000E-03
-3.60937E-09,-15.35564899677E-03,-54.30962506216E-03,+12.13389157783E-03,+66.94560870528E-03,-69.72656250000E-03,+79.00390625000E-03
-3.59375E-09,-14.93723894237E-03,-54.35146606760E-03,+12.17573258327E-03,+67.32217775425E-03,-69.33593750000E-03,+79.49218750000E-03
-3.57812E-09,-14.47698788252E-03,-54.35146606760E-03,+12.21757358871E-03,+67.65690579778E-03,-68.84765625000E-03,+79.78515625000E-03
-3.56250E-09,-14.01673682267E-03,-54.30962506216E-03,+12.25941459415E-03,+67.90795183042E-03,-68.35937500000E-03,+80.07812500000E-03
-3.54687E-09,-13.55648576282E-03,-54.18410204584E-03,+12.25941459415E-03,+68.07531585218E-03,-67.77343750000E-03,+80.27343750000E-03
-3.53125E-09,-13.13807570841E-03,-54.01673802407E-03,+12.25941459415E-03,+68.24267987395E-03,-67.18750000000E-03,+80.46875000000E-03
-3.51562E-09,-12.63598364312E-03,-53.80753299687E-03,+12.25941459415E-03,+68.28452087939E-03,-66.50390625000E-03,+80.46875000000E-03
-3.50000E-09,-12.17573258327E-03,-53.55648696423E-03,+12.25941459415E-03,+68.28452087939E-03,-65.82031250000E-03,+80.46875000000E-03
-3.48437E-09,-11.71548152342E-03,-53.22175892070E-03,+12.21757358871E-03,+68.24267987395E-03,-64.94140625000E-03,+80.37109375000E-03
-3.46875E-09,-11.21338945813E-03,-52.88703087717E-03,+12.17573258327E-03,+68.11715685762E-03,-64.16015625000E-03,+80.27343750000E-03
-3.45312E-09,-10.71129739284E-03,-52.46862082276E-03,+12.09205057239E-03,+67.90795183042E-03,-63.18359375000E-03,+79.98046875000E-03
-3.43750E-09,-10.20920532755E-03,-52.00836976292E-03,+12.05020956695E-03,+67.65690579778E-03,-62.30468750000E-03,+79.68750000000E-03
-3.42187E-09,-9.66527225682E-03,-51.50627769763E-03,+11.92468655063E-03,+67.28033674881E-03,-61.23046875000E-03,+79.19921875000E-03
-3.40625E-09,-9.07949818065E-03,-50.96234462690E-03,+11.84100453975E-03,+66.86192669440E-03,-60.05859375000E-03,+78.61328125000E-03
-3.39062E-09,-8.49372410448E-03,-50.33472954528E-03,+11.71548152342E-03,+66.35983462911E-03,-58.88671875000E-03,+78.02734375000E-03
-3.37500E-09,-7.90795002831E-03,-49.70711446367E-03,+11.58995850710E-03,+65.81590155838E-03,-57.61718750000E-03,+77.34375000000E-03
-3.35937E-09,-7.28033494670E-03,-48.99581737118E-03,+11.46443549078E-03,+65.14644547133E-03,-56.34765625000E-03,+76.56250000000E-03
-3.34375E-09,-6.69456087053E-03,-48.28452027868E-03,+11.29707146902E-03,+64.43514837883E-03,-54.98046875000E-03,+75.68359375000E-03
-3.32812E-09,-6.02510478347E-03,-47.48954117531E-03,+11.12970744725E-03,+63.68201028090E-03,-53.51562500000E-03,+74.80468750000E-03
-3.31250E-09,-5.39748970186E-03,-46.65272106649E-03,+10.92050242005E-03,+62.84519017208E-03,-52.05078125000E-03,+73.73046875000E-03
-3.29687E-09,-4.76987462025E-03,-45.81590095768E-03,+10.75313839829E-03,+61.92468805238E-03,-50.58593750000E-03,+72.65625000000E-03
-3.28125E-09,-4.14225953864E-03,-44.89539883798E-03,+10.54393337108E-03,+60.96234492725E-03,-49.12109375000E-03,+71.48437500000E-03
-3.26562E-09,-3.51464445703E-03,-43.93305571284E-03,+10.29288733844E-03,+59.91631979123E-03,-47.46093750000E-03,+70.11718750000E-03
-3.25000E-09,-2.88702937541E-03,-42.97071258770E-03,+10.04184130579E-03,+58.82845364976E-03,-45.89843750000E-03,+68.84765625000E-03
-3.23437E-09,-2.25941429380E-03,-41.92468745168E-03,+9.79079527315E-03,+57.65690549742E-03,-44.23828125000E-03,+67.38281250000E-03
-3.21875E-09,-1.67364021763E-03,-40.87866231566E-03,+9.53974924050E-03,+56.40167533420E-03,-42.57812500000E-03,+65.91796875000E-03
-3.20312E-09,-1.04602513602E-03,-39.79079617420E-03,+9.28870320786E-03,+55.10460416553E-03,-40.91796875000E-03,+64.35546875000E-03
-3.18750E-09,-460.25105985E-06,-38.66108902730E-03,+8.99581616977E-03,+53.76569199143E-03,-39.16015625000E-03,+62.69531250000E-03
-3.17187E-09,+125.52301632E-06,-37.48954087496E-03,+8.70292913169E-03,+52.34309780644E-03,-37.40234375000E-03,+61.03515625000E-03
-3.15625E-09,+711.29709249E-06,-36.27615171717E-03,+8.41004209360E-03,+50.87866261601E-03,-35.64453125000E-03,+59.27734375000E-03
-3.14062E-09,+1.33891217411E-03,-35.02092155395E-03,+8.11715505551E-03,+49.33054541470E-03,-33.69140625000E-03,+57.42187500000E-03
-3.12500E-09,+1.92468625028E-03,-33.72385038528E-03,+7.78242701199E-03,+47.74058720795E-03,-31.83593750000E-03,+55.46875000000E-03
-3.10937E-09,+2.51046032645E-03,-32.38493821118E-03,+7.48953997390E-03,+46.10878799576E-03,-29.88281250000E-03,+53.51562500000E-03
-3.09375E-09,+3.09623440262E-03,-30.96234402619E-03,+7.15481193038E-03,+44.39330677269E-03,-27.92968750000E-03,+51.46484375000E-03
-3.07812E-09,+3.68200847879E-03,-29.49790883576E-03,+6.82008388685E-03,+42.67782554961E-03,-25.87890625000E-03,+49.41406250000E-03
-3.06250E-09,+4.26778255496E-03,-27.99163263989E-03,+6.48535584332E-03,+40.92050332110E-03,-23.73046875000E-03,+47.36328125000E-03
-3.04687E-09,+4.85355663113E-03,-26.40167443314E-03,+6.15062779980E-03,+39.16318109259E-03,-21.58203125000E-03,+45.31250000000E-03
-3.03125E-09,+5.39748970186E-03,-24.81171622639E-03,+5.77405875083E-03,+37.32217685319E-03,-19.43359375000E-03,+43.06640625000E-03
-3.01562E-09,+5.98326377804E-03,-23.13807600876E-03,+5.43933070730E-03,+35.48117261380E-03,-17.18750000000E-03,+40.91796875000E-03
-3.00000E-09,+6.52719684877E-03,-21.42259478569E-03,+5.06276165834E-03,+33.64016837440E-03,-14.94140625000E-03,+38.67187500000E-03
-2.98437E-09,+7.11297092494E-03,-19.70711356261E-03,+4.68619260937E-03,+31.71548212412E-03,-12.59765625000E-03,+36.32812500000E-03
-2.96875E-09,+7.65690399567E-03,-17.94979133410E-03,+4.30962356040E-03,+29.79079587385E-03,-10.35156250000E-03,+34.08203125000E-03
-2.95312E-09,+8.20083706640E-03,-16.19246910559E-03,+3.93305451143E-03,+27.82426861813E-03,-8.00781250000E-03,+31.73828125000E-03
-2.93750E-09,+8.74477013713E-03,-14.43514687707E-03,+3.55648546247E-03,+25.85774136241E-03,-5.76171875000E-03,+29.39453125000E-03
-2.92187E-09,+9.33054421330E-03,-12.67782464856E-03,+3.17991641350E-03,+23.80753209581E-03,-3.41796875000E-03,+26.95312500000E-03
-2.90625E-09,+9.87447728403E-03,-10.92050242005E-03,+2.80334736453E-03,+21.71548182377E-03,-1.07421875000E-03,+24.51171875000E-03
-2.89062E-09,+10.41841035476E-03,-9.16318019153E-03,+2.38493731013E-03,+19.62343155173E-03,+1.17187500000E-03,+21.97265625000E-03
-2.87500E-09,+10.96234342549E-03,-7.40585796302E-03,+2.00836826116E-03,+17.48954027425E-03,+3.51562500000E-03,+19.43359375000E-03
-2.85937E-09,+11.54811750166E-03,-5.64853573451E-03,+1.63179921219E-03,+15.35564899677E-03,+5.85937500000E-03,+16.89453125000E-03
-2.84375E-09,+12.09205057239E-03,-3.93305451143E-03,+1.25523016322E-03,+13.17991671385E-03,+8.10546875000E-03,+14.35546875000E-03
-2.82812E-09,+12.63598364312E-03,-2.17573228292E-03,+920.50211970E-06,+11.00418443093E-03,+10.44921875000E-03,+11.91406250000E-03
-2.81250E-09,+13.17991671385E-03,-460.25105985E-06,+543.93307073E-06,+8.87029315345E-03,+12.69531250000E-03,+9.37500000000E-03
-2.79687E-09,+13.72384978458E-03,+1.29707116867E-03,+209.20502720E-06,+6.69456087053E-03,+14.94140625000E-03,+6.83593750000E-03
-2.78125E-09,+14.26778285531E-03,+3.01255239174E-03,-167.36402176E-06,+4.56066959304E-03,+17.18750000000E-03,+4.29687500000E-03
-2.76562E-09,+14.76987492060E-03,+4.76987462025E-03,-502.09206529E-06,+2.42677831556E-03,+19.53125000000E-03,+1.85546875000E-03
-2.75000E-09,+15.27196698589E-03,+6.48535584333E-03,-836.82010882E-06,+334.72804352E-06,+21.67968750000E-03,-585.93750000E-06
-2.73437E-09,+15.77405905118E-03,+8.20083706640E-03,-1.21338915778E-03,-1.79916323396E-03,+23.92578125000E-03,-3.02734375000E-03
-2.71875E-09,+16.27615111647E-03,+9.91631828947E-03,-1.54811720131E-03,-3.89121350600E-03,+26.17187500000E-03,-5.46875000000E-03
-2.70312E-09,+16.69456117088E-03,+11.63179951255E-03,-1.88284524484E-03,-5.98326377804E-03,+28.32031250000E-03,-7.91015625000E-03
-2.68750E-09,+17.15481223073E-03,+13.34728073562E-03,-2.21757328836E-03,-8.11715505552E-03,+30.46875000000E-03,-10.35156250000E-03
-2.67187E-09,+17.57322228514E-03,+15.02092095325E-03,-2.59414233733E-03,-10.25104633300E-03,+32.51953125000E-03,-12.89062500000E-03
-2.65625E-09,+17.94979133410E-03,+16.69456117088E-03,-2.92887038086E-03,-12.38493761048E-03,+34.57031250000E-03,-15.33203125000E-03
-2.64062E-09,+18.28451937763E-03,+18.32636038307E-03,-3.30543942982E-03,-14.51882888796E-03,+36.52343750000E-03,-17.87109375000E-03
-2.62500E-09,+18.61924742116E-03,+19.95815959526E-03,-3.64016747335E-03,-16.65272016544E-03,+38.57421875000E-03,-20.31250000000E-03
-2.60937E-09,+18.95397546468E-03,+21.54811780202E-03,-3.97489551688E-03,-18.78661144292E-03,+40.42968750000E-03,-22.85156250000E-03
-2.59375E-09,+19.24686250277E-03,+23.09623500332E-03,-4.30962356040E-03,-20.92050272040E-03,+42.28515625000E-03,-25.29296875000E-03
-2.57812E-09,+19.49790853541E-03,+24.64435220463E-03,-4.64435160393E-03,-23.01255299244E-03,+44.14062500000E-03,-27.73437500000E-03
-2.56250E-09,+19.70711356262E-03,+26.10878739506E-03,-4.93723864202E-03,-25.06276225904E-03,+45.80078125000E-03,-30.07812500000E-03
-2.54687E-09,+19.91631858982E-03,+27.53138158005E-03,-5.27196668554E-03,-27.11297152564E-03,+47.36328125000E-03,-32.42187500000E-03
-2.53125E-09,+20.08368261158E-03,+28.91213475960E-03,-5.56485372363E-03,-29.03765777592E-03,+48.92578125000E-03,-34.66796875000E-03
-2.51562E-09,+20.25104663335E-03,+30.25104693370E-03,-5.85774076171E-03,-30.96234402620E-03,+50.48828125000E-03,-36.91406250000E-03
-2.50000E-09,+20.37656964967E-03,+31.54811810237E-03,-6.15062779980E-03,-32.80334826559E-03,+51.85546875000E-03,-38.96484375000E-03
-2.48437E-09,+20.46025166055E-03,+32.80334826559E-03,-6.44351483788E-03,-34.64435250499E-03,+53.22265625000E-03,-41.11328125000E-03
-2.46875E-09,+20.54393367143E-03,+34.05857842881E-03,-6.73640187597E-03,-36.40167473350E-03,+54.58984375000E-03,-43.16406250000E-03
-2.45312E-09,+20.62761568232E-03,+35.23012658116E-03,-7.02928891405E-03,-38.11715595657E-03,+55.76171875000E-03,-45.21484375000E-03
-2.43750E-09,+20.66945668776E-03,+36.40167473350E-03,-7.28033494670E-03,-39.79079617420E-03,+57.03125000000E-03,-47.16796875000E-03
-2.42187E-09,+20.66945668776E-03,+37.57322288584E-03,-7.57322198479E-03,-41.42259538640E-03,+58.20312500000E-03,-49.02343750000E-03
-2.40625E-09,+20.66945668776E-03,+38.66108902730E-03,-7.86610902287E-03,-43.01255359315E-03,+59.27734375000E-03,-50.87890625000E-03
-2.39062E-09,+20.66945668776E-03,+39.74895516876E-03,-8.11715505552E-03,-44.60251179990E-03,+60.35156250000E-03,-52.73437500000E-03
-2.37500E-09,+20.58577467687E-03,+40.79498030478E-03,-8.41004209360E-03,-46.10878799577E-03,+61.32812500000E-03,-54.58984375000E-03
-2.35937E-09,+20.54393367143E-03,+41.84100544080E-03,-8.66108812625E-03,-47.65690519707E-03,+62.30468750000E-03,-56.34765625000E-03
-2.34375E-09,+20.46025166055E-03,+42.80334856594E-03,-8.95397516433E-03,-49.12134038750E-03,+63.18359375000E-03,-58.10546875000E-03
-2.32812E-09,+20.33472864423E-03,+43.76569169108E-03,-9.20502119698E-03,-50.54393457249E-03,+64.06250000000E-03,-59.76562500000E-03
-2.31250E-09,+20.20920562791E-03,+44.64435280534E-03,-9.45606722962E-03,-51.92468775204E-03,+64.84375000000E-03,-61.42578125000E-03
-2.29687E-09,+20.04184160614E-03,+45.52301391959E-03,-9.66527225683E-03,-53.26359992614E-03,+65.52734375000E-03,-62.98828125000E-03
-2.28125E-09,+19.83263657894E-03,+46.31799302297E-03,-9.91631828947E-03,-54.51883008937E-03,+66.11328125000E-03,-64.45312500000E-03
-2.26562E-09,+19.62343155174E-03,+47.11297212634E-03,-10.12552331667E-03,-55.77406025259E-03,+66.69921875000E-03,-65.91796875000E-03
-2.25000E-09,+19.41422652453E-03,+47.82426921884E-03,-10.33472834388E-03,-56.98744941037E-03,+67.18750000000E-03,-67.38281250000E-03
-2.23437E-09,+19.16318049189E-03,+48.49372530589E-03,-10.54393337108E-03,-58.11715655727E-03,+67.57812500000E-03,-68.75000000000E-03
-2.21875E-09,+18.87029345380E-03,+49.12134038750E-03,-10.75313839829E-03,-59.24686370418E-03,+67.96875000000E-03,-70.01953125000E-03
-2.20312E-09,+18.57740641572E-03,+49.70711446367E-03,-10.92050242005E-03,-60.29288884020E-03,+68.26171875000E-03,-71.28906250000E-03
-2.18750E-09,+18.28451937763E-03,+50.25104753440E-03,-11.08786644181E-03,-61.33891397622E-03,+68.45703125000E-03,-72.46093750000E-03
-2.17187E-09,+17.94979133410E-03,+50.75313959969E-03,-11.25523046358E-03,-62.30125710135E-03,+68.65234375000E-03,-73.63281250000E-03
-2.15625E-09,+17.61506329058E-03,+51.21339065954E-03,-11.38075347990E-03,-63.22175922105E-03,+68.75000000000E-03,-74.60937500000E-03
-2.14062E-09,+17.28033524705E-03,+51.58995970851E-03,-11.50627649622E-03,-64.10042033531E-03,+68.84765625000E-03,-75.68359375000E-03
-2.12500E-09,+16.90376619808E-03,+51.96652875748E-03,-11.63179951254E-03,-64.93724044412E-03,+68.84765625000E-03,-76.66015625000E-03
